experimentId
2013.06.27 19:01:42
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	Marker1	Marker2	Marker3	Marker4	Marker5	
42044	0	0.014793930000	0.753002600000	3.039094000000	0.002441153000	0.568767500000	3.060636000000	-0.017937040000	0.196934900000	3.065483000000	-0.021396140000	0.127504200000	3.025395000000	-0.175740800000	0.454445900000	3.045625000000	-0.245514000000	0.197239500000	3.032752000000	-0.270545300000	-0.030714270000	2.984401000000	-0.261895100000	-0.131043800000	2.979252000000	0.171376100000	0.445022300000	3.049369000000	0.210236600000	0.164774700000	3.043900000000	0.230543700000	-0.075907550000	2.992043000000	0.206446200000	-0.161063400000	2.971232000000	-0.102719000000	0.056092120000	3.014013000000	-0.167827400000	-0.479301700000	3.136529000000	-0.179774200000	-0.863811900000	3.203140000000	-0.223388200000	-0.919257700000	3.159539000000	0.051476540000	0.044333790000	3.017699000000	0.065239950000	-0.493353200000	3.147564000000	0.060673440000	-0.869931200000	3.227843000000	0.089800890000	-0.924537500000	3.181169000000	0	0	0	0	0	
42048	137	0.013086790000	0.755241600000	3.039153000000	0.001153975000	0.568020300000	3.058783000000	-0.019323760000	0.196332000000	3.066505000000	-0.021307640000	0.127057600000	3.024470000000	-0.174780400000	0.456197000000	3.035911000000	-0.242969700000	0.200275200000	3.014450000000	-0.263210500000	-0.022577720000	2.948112000000	-0.247350400000	-0.114226300000	2.945107000000	0.170716500000	0.445625300000	3.050935000000	0.210485900000	0.172001100000	3.053565000000	0.233284100000	-0.082250310000	3.014386000000	0.216304000000	-0.161785800000	3.015604000000	-0.102040700000	0.055508040000	3.012337000000	-0.167833000000	-0.478970200000	3.136519000000	-0.180335900000	-0.864998600000	3.201040000000	-0.223969600000	-0.919221200000	3.159646000000	0.051530250000	0.044296590000	3.017698000000	0.062478390000	-0.493684400000	3.149007000000	0.059535870000	-0.871218300000	3.230304000000	0.087901280000	-0.923425000000	3.182419000000	0	0	0	0	0	
42049	172	0.012300880000	0.757298100000	3.039262000000	0.000878080100	0.568130100000	3.058791000000	-0.019407320000	0.196695000000	3.067279000000	-0.020831100000	0.127693500000	3.024309000000	-0.175096100000	0.457153400000	3.034630000000	-0.242211400000	0.206216200000	3.010328000000	-0.260352800000	-0.025825540000	2.944428000000	-0.247483800000	-0.111902400000	2.939274000000	0.170421300000	0.447422500000	3.052361000000	0.209839600000	0.174468800000	3.056191000000	0.229080700000	-0.078898130000	3.018896000000	0.217452000000	-0.161611500000	3.016892000000	-0.101497100000	0.056093210000	3.011833000000	-0.166157200000	-0.472430300000	3.135630000000	-0.177776500000	-0.858194100000	3.201296000000	-0.225279300000	-0.917793400000	3.162117000000	0.052535740000	0.045140940000	3.018106000000	0.058931170000	-0.488914700000	3.149342000000	0.058428020000	-0.870905800000	3.228956000000	0.081663280000	-0.921661800000	3.179789000000	0	0	0	0	0	
42053	301	0.011736070000	0.758573800000	3.038893000000	0.000527299100	0.568360300000	3.058534000000	-0.020409810000	0.196727600000	3.068061000000	-0.020722980000	0.127724600000	3.024410000000	-0.175263700000	0.457260000000	3.027770000000	-0.240807100000	0.202001200000	3.003106000000	-0.257480400000	-0.024663070000	2.942006000000	-0.243180700000	-0.111079800000	2.930819000000	0.170595100000	0.448350900000	3.054159000000	0.207440600000	0.171610000000	3.061978000000	0.225031200000	-0.078654410000	3.026167000000	0.214541800000	-0.163037300000	3.028318000000	-0.100950700000	0.055964400000	3.011729000000	-0.166454500000	-0.472839700000	3.136844000000	-0.177611500000	-0.859149900000	3.199924000000	-0.225161100000	-0.917740700000	3.162040000000	0.052621750000	0.045233740000	3.019223000000	0.055636470000	-0.491300500000	3.152788000000	0.058249560000	-0.870798200000	3.229422000000	0.081653600000	-0.921002600000	3.179849000000	0	0	0	0	0	
42055	368	0.011491500000	0.758977700000	3.038896000000	-0.001823711000	0.568786900000	3.057241000000	-0.020773860000	0.196827100000	3.068636000000	-0.020509490000	0.127774700000	3.024521000000	-0.175496700000	0.457658600000	3.025813000000	-0.240013400000	0.203156300000	3.001525000000	-0.255734400000	-0.024110210000	2.942634000000	-0.241080200000	-0.110983300000	2.929580000000	0.170021100000	0.448348100000	3.055055000000	0.206756600000	0.155588400000	3.073954000000	0.222238100000	-0.078354070000	3.027938000000	0.209291600000	-0.167284900000	3.028512000000	-0.100383900000	0.055865110000	3.011485000000	-0.166578800000	-0.473474400000	3.137676000000	-0.178695200000	-0.861213200000	3.200351000000	-0.225356100000	-0.918052000000	3.161428000000	0.053668020000	0.045588800000	3.021035000000	0.057732660000	-0.490779800000	3.153651000000	0.058370970000	-0.870636200000	3.229201000000	0.082041850000	-0.921055800000	3.180059000000	0	0	0	0	0	
42056	400	0.010445270000	0.758593900000	3.037899000000	-0.003291399000	0.569176700000	3.057156000000	-0.021255360000	0.197167000000	3.069309000000	-0.020457410000	0.128161500000	3.024878000000	-0.176023400000	0.459015300000	3.025087000000	-0.240341200000	0.204349300000	3.000763000000	-0.254999500000	-0.023732570000	2.942769000000	-0.240671800000	-0.110758300000	2.928579000000	0.169515100000	0.449399400000	3.057075000000	0.204521100000	0.151660100000	3.070787000000	0.217950700000	-0.081831310000	3.031828000000	0.207548600000	-0.166759100000	3.029117000000	-0.100331500000	0.056011300000	3.011528000000	-0.166595500000	-0.473523300000	3.137652000000	-0.178150200000	-0.861517400000	3.199521000000	-0.225386100000	-0.917941100000	3.161316000000	0.054063000000	0.046130280000	3.022313000000	0.057679920000	-0.490699500000	3.153734000000	0.058520900000	-0.870603400000	3.229202000000	0.087176160000	-0.922555800000	3.184590000000	0	0	0	0	0	
42057	433	0.010073450000	0.758741800000	3.038298000000	-0.004121264000	0.569778000000	3.058050000000	-0.021858920000	0.197455300000	3.069938000000	-0.020692250000	0.128485600000	3.024969000000	-0.176412300000	0.459351600000	3.024748000000	-0.240084700000	0.205793100000	3.000802000000	-0.254557400000	-0.023269560000	2.943440000000	-0.240259500000	-0.111310100000	2.929047000000	0.169459300000	0.449760500000	3.058478000000	0.204805600000	0.153346900000	3.073250000000	0.217441800000	-0.081253580000	3.032403000000	0.206019100000	-0.165681300000	3.028955000000	-0.100649400000	0.056242270000	3.011276000000	-0.166537800000	-0.473693800000	3.138094000000	-0.179402900000	-0.864125800000	3.203672000000	-0.225486000000	-0.918934800000	3.163973000000	0.053926820000	0.046307040000	3.022507000000	0.058949490000	-0.491081500000	3.154551000000	0.058485170000	-0.870616600000	3.229215000000	0.086877260000	-0.922619000000	3.184573000000	0	0	0	0	0	
42060	532	0.009595844000	0.758782200000	3.038207000000	-0.005993432000	0.570389100000	3.058858000000	-0.022602320000	0.197636800000	3.071120000000	-0.021096860000	0.128638700000	3.025748000000	-0.176529300000	0.460242900000	3.025174000000	-0.241008800000	0.205753600000	3.002882000000	-0.256081900000	-0.022311950000	2.949200000000	-0.242277400000	-0.110907500000	2.934694000000	0.169053300000	0.449213500000	3.059491000000	0.204390600000	0.152670500000	3.073013000000	0.216913300000	-0.081223020000	3.032161000000	0.205408400000	-0.166915700000	3.026788000000	-0.100841000000	0.056428340000	3.011668000000	-0.167370200000	-0.470686700000	3.137115000000	-0.177593400000	-0.861000100000	3.202430000000	-0.226194600000	-0.917726300000	3.166116000000	0.053518480000	0.046287090000	3.023846000000	0.060126010000	-0.491055600000	3.155162000000	0.058362640000	-0.871310200000	3.231028000000	0.086537670000	-0.922171100000	3.185028000000	0	0	0	0	0	
42061	565	0.009185969000	0.758536000000	3.038185000000	-0.007609455000	0.570857100000	3.060443000000	-0.023402330000	0.197657500000	3.072503000000	-0.021608800000	0.128700600000	3.026584000000	-0.176739800000	0.460454900000	3.025620000000	-0.241355400000	0.205951100000	3.004990000000	-0.258266500000	-0.020906620000	2.958146000000	-0.244960900000	-0.113636600000	2.943711000000	0.168533300000	0.449008400000	3.060221000000	0.200006800000	0.172027400000	3.075354000000	0.216425800000	-0.080615910000	3.031941000000	0.205105900000	-0.166732300000	3.026212000000	-0.101212000000	0.056514190000	3.012022000000	-0.167622600000	-0.470889400000	3.137398000000	-0.177939700000	-0.861348600000	3.202783000000	-0.226143700000	-0.917723800000	3.166021000000	0.053130130000	0.046278910000	3.025034000000	0.060832420000	-0.490541000000	3.155520000000	0.058702820000	-0.870866400000	3.230544000000	0.085747260000	-0.921128200000	3.183300000000	0	0	0	0	0	
42066	733	0.006189823000	0.757916200000	3.038760000000	-0.012442090000	0.571020800000	3.062793000000	-0.025291470000	0.198577400000	3.074833000000	-0.025071550000	0.129919200000	3.028173000000	-0.189463600000	0.461861400000	3.043688000000	-0.263662800000	0.207902200000	3.065231000000	-0.271208300000	-0.026581860000	2.988076000000	-0.263755900000	-0.128913400000	2.976232000000	0.165790300000	0.448327100000	3.062789000000	0.198344500000	0.158149200000	3.072158000000	0.213030800000	-0.080403700000	3.028096000000	0.202819100000	-0.164890600000	3.022333000000	-0.105938700000	0.057237270000	3.014003000000	-0.168518200000	-0.468495800000	3.138248000000	-0.178949800000	-0.857962000000	3.203634000000	-0.226783700000	-0.917299700000	3.167698000000	0.051330180000	0.046688870000	3.025681000000	0.061220580000	-0.490493800000	3.155696000000	0.055942520000	-0.873677000000	3.235447000000	0.085259680000	-0.921006600000	3.183754000000	0	0	0	0	0	
