experimentId
2013.03.31 12:29:58
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	
36532	404	0.006745892000	0.306419600000	0.939587100000	0.002626397000	0.202168700000	1.047712000000	-0.070310500000	-0.008121442000	1.164539000000	-0.085009080000	-0.049991250000	1.190798000000	-0.156783500000	0.229094400000	1.112408000000	-0.289622800000	0.179290500000	1.290405000000	-0.444625300000	0.035960320000	1.324584000000	-0.491757800000	-0.032771810000	1.314106000000	0.101324100000	0.106998700000	1.029880000000	0.179869600000	-0.047374760000	0.949928900000	0.195504200000	-0.208642100000	0.854682300000	0.213107000000	-0.256575600000	0.819369900000	-0.161862100000	-0.085764680000	1.241778000000	-0.224605200000	-0.401281200000	1.353946000000	-0.160457600000	-0.698960900000	1.359089000000	-0.184268300000	-0.752952100000	1.299028000000	-0.047905600000	-0.127486700000	1.198871000000	-0.023591570000	-0.409839900000	1.261553000000	0.005592598000	-0.748749100000	1.327648000000	-0.022087830000	-0.811616500000	1.274189000000	
36533	440	0.005781454000	0.313227800000	0.935203900000	-0.001540657000	0.213342500000	1.045158000000	-0.072130280000	-0.003809002000	1.161431000000	-0.086465080000	-0.046680280000	1.187693000000	-0.160714200000	0.233665600000	1.111986000000	-0.297838000000	0.173767600000	1.284261000000	-0.433789700000	0.027523960000	1.270855000000	-0.467733600000	-0.026319800000	1.249215000000	0.098811430000	0.111763000000	1.026582000000	0.177051900000	-0.043821990000	0.949684200000	0.196096600000	-0.205952800000	0.856904800000	0.212578900000	-0.254525200000	0.821952200000	-0.163276200000	-0.083327380000	1.237761000000	-0.225232400000	-0.400372300000	1.349149000000	-0.172649600000	-0.699324800000	1.354186000000	-0.197996100000	-0.752652900000	1.294173000000	-0.048570240000	-0.124376700000	1.195689000000	-0.023305150000	-0.406273700000	1.259628000000	0.007018765000	-0.744614800000	1.327229000000	-0.020834640000	-0.807452100000	1.273883000000	
36534	471	-0.000525075900	0.324450600000	0.933543200000	-0.007541398000	0.225950600000	1.044302000000	-0.076137040000	0.001937094000	1.158596000000	-0.090022010000	-0.042213230000	1.184631000000	-0.166712700000	0.239047300000	1.113211000000	-0.303599900000	0.171746800000	1.283204000000	-0.408918500000	0.029919000000	1.226929000000	-0.429097300000	-0.010318930000	1.196021000000	0.093533140000	0.119948700000	1.024348000000	0.172559600000	-0.036813720000	0.952358000000	0.193718900000	-0.200998200000	0.864450100000	0.206227600000	-0.252258000000	0.831795700000	-0.166801100000	-0.079862750000	1.233387000000	-0.227141700000	-0.399636900000	1.344644000000	-0.182107900000	-0.697595200000	1.350618000000	-0.208484200000	-0.750362500000	1.290564000000	-0.051054560000	-0.119977000000	1.192300000000	-0.027800960000	-0.402912100000	1.252834000000	0.000105042000	-0.742454900000	1.316339000000	-0.028228490000	-0.804490300000	1.262314000000	
36535	507	-0.013620990000	0.339503600000	0.936473100000	-0.013060420000	0.237772100000	1.044982000000	-0.078671440000	0.007596719000	1.156256000000	-0.092049460000	-0.037714690000	1.181862000000	-0.178731300000	0.246039500000	1.119625000000	-0.309447200000	0.170724400000	1.290979000000	-0.386603800000	0.026930320000	1.198076000000	-0.381909300000	0.012601220000	1.153375000000	0.088480200000	0.129421400000	1.022924000000	0.166702500000	-0.032618230000	0.957188600000	0.187933000000	-0.200947900000	0.878930500000	0.196297800000	-0.254159000000	0.848122500000	-0.169160800000	-0.077787160000	1.230464000000	-0.228128600000	-0.398209000000	1.339255000000	-0.207896800000	-0.700000500000	1.335871000000	-0.237198900000	-0.750329800000	1.275090000000	-0.051112350000	-0.115245900000	1.188480000000	-0.028919790000	-0.399145400000	1.245403000000	-0.002288396000	-0.739829100000	1.304574000000	-0.031230620000	-0.801017000000	1.249917000000	
36536	540	-0.028120120000	0.355086100000	0.940026600000	-0.026460790000	0.254665200000	1.049449000000	-0.081932120000	0.013248740000	1.155092000000	-0.094036470000	-0.033769320000	1.180135000000	-0.194397500000	0.251731200000	1.130371000000	-0.313202600000	0.177540700000	1.292355000000	-0.354417000000	0.032796170000	1.177770000000	-0.360565300000	-0.014401410000	1.108600000000	0.082569600000	0.135516400000	1.024693000000	0.161106400000	-0.040260520000	0.969318500000	0.182297500000	-0.209539400000	0.893515100000	0.190769700000	-0.260634500000	0.859325000000	-0.170963400000	-0.076315460000	1.228856000000	-0.232899400000	-0.397087000000	1.334310000000	-0.194961500000	-0.696642200000	1.340311000000	-0.223035200000	-0.748106500000	1.279908000000	-0.050571470000	-0.112637300000	1.185769000000	-0.027641960000	-0.397062100000	1.240152000000	-0.000126984000	-0.738366200000	1.296274000000	-0.029486610000	-0.798901100000	1.241149000000	
36538	604	-0.056772320000	0.380832000000	0.957408400000	-0.047821450000	0.272462500000	1.060723000000	-0.088519460000	0.020658380000	1.155547000000	-0.097782420000	-0.028917090000	1.178937000000	-0.210098700000	0.258268400000	1.143882000000	-0.302820400000	0.146031300000	1.293482000000	-0.318104300000	0.032590790000	1.139804000000	-0.317900700000	-0.017472660000	1.072380000000	0.068634630000	0.151625500000	1.036165000000	0.151343100000	-0.050083390000	1.009788000000	0.164219300000	-0.238587900000	0.930622300000	0.176140900000	-0.286857300000	0.886893000000	-0.173136100000	-0.075917560000	1.226961000000	-0.237996200000	-0.397606700000	1.327649000000	-0.252804000000	-0.698921800000	1.336223000000	-0.285643300000	-0.747448900000	1.275813000000	-0.049970760000	-0.107752000000	1.181897000000	-0.033257560000	-0.394021500000	1.229693000000	-0.013202240000	-0.737536100000	1.277912000000	-0.042804630000	-0.796509000000	1.221228000000	
36540	672	-0.079917800000	0.409043500000	0.982632500000	-0.072670400000	0.295936900000	1.082231000000	-0.094523370000	0.029138360000	1.158768000000	-0.100557700000	-0.023539790000	1.179271000000	-0.229834600000	0.299274300000	1.166126000000	-0.299050100000	0.117451600000	1.294046000000	-0.283369600000	0.012055160000	1.131881000000	-0.278142800000	-0.023076990000	1.081815000000	0.052448150000	0.180921700000	1.055430000000	0.135823600000	-0.045886300000	1.065949000000	0.136631000000	-0.275020900000	0.994515400000	0.145748900000	-0.333015900000	0.957743400000	-0.172957700000	-0.074753600000	1.224217000000	-0.241551400000	-0.399038900000	1.321581000000	-0.300734600000	-0.678834900000	1.392421000000	-0.340516200000	-0.729046300000	1.337854000000	-0.049150180000	-0.101427300000	1.179418000000	-0.035663870000	-0.390671100000	1.225121000000	-0.019610310000	-0.734975000000	1.270278000000	-0.049978450000	-0.790031400000	1.211951000000	
36541	703	-0.083360870000	0.416393800000	0.988920200000	-0.076994750000	0.303806800000	1.089018000000	-0.094858080000	0.030051150000	1.159777000000	-0.100481800000	-0.023363040000	1.179414000000	-0.235604300000	0.287516400000	1.173422000000	-0.308525900000	0.154359900000	1.344250000000	-0.305228700000	0.020180690000	1.208972000000	-0.307919200000	-0.009688743000	1.150602000000	0.045023960000	0.192301100000	1.066298000000	0.123657500000	-0.037690150000	1.084392000000	0.119022000000	-0.281963200000	1.038993000000	0.126324100000	-0.359039800000	1.013861000000	-0.171021300000	-0.076066150000	1.221685000000	-0.242912200000	-0.400624200000	1.319260000000	-0.304561500000	-0.678945900000	1.389706000000	-0.343153300000	-0.728963500000	1.334107000000	-0.047067430000	-0.099656260000	1.178836000000	-0.034093450000	-0.394854600000	1.226907000000	-0.019092320000	-0.736177000000	1.272836000000	-0.047998840000	-0.787662300000	1.212869000000	
36542	735	-0.089867620000	0.428943900000	1.000426000000	-0.083913980000	0.316337300000	1.100536000000	-0.096620120000	0.035274990000	1.162221000000	-0.100933200000	-0.020125940000	1.179949000000	-0.242049100000	0.295143200000	1.183435000000	-0.300634900000	0.104402300000	1.304818000000	-0.320669200000	-0.036700730000	1.179248000000	-0.327347300000	-0.083735070000	1.141380000000	0.038420360000	0.201591000000	1.077685000000	0.113285500000	-0.028736380000	1.100531000000	0.105455900000	-0.274953500000	1.077688000000	0.103221000000	-0.378037000000	1.070559000000	-0.170515000000	-0.075653510000	1.220620000000	-0.224154200000	-0.409187200000	1.299451000000	-0.270204600000	-0.695533100000	1.353914000000	-0.305969000000	-0.744518200000	1.295556000000	-0.045377800000	-0.094099490000	1.176768000000	-0.033308710000	-0.395696400000	1.226829000000	-0.019914380000	-0.730410200000	1.272178000000	-0.048334540000	-0.781330200000	1.211484000000	
36543	768	-0.107634100000	0.445160400000	1.021509000000	-0.101853600000	0.332475900000	1.121578000000	-0.103193500000	0.042030640000	1.168506000000	-0.104628500000	-0.015760850000	1.182856000000	-0.253108100000	0.302535200000	1.200000000000	-0.312219400000	0.113848600000	1.323825000000	-0.369713600000	-0.042442980000	1.237817000000	-0.388878300000	-0.094540160000	1.213136000000	0.034301110000	0.208143800000	1.090128000000	0.104272700000	-0.022825990000	1.117188000000	0.093386780000	-0.268316200000	1.125576000000	0.088345750000	-0.371173900000	1.116950000000	-0.171619100000	-0.075086270000	1.219940000000	-0.224898800000	-0.409689200000	1.299237000000	-0.270332300000	-0.695016700000	1.353571000000	-0.306199600000	-0.743185600000	1.294580000000	-0.045851900000	-0.091472240000	1.177399000000	-0.025198470000	-0.397706300000	1.223753000000	-0.002874397000	-0.728711400000	1.263301000000	-0.029972380000	-0.778745700000	1.201262000000	
36545	836	-0.124416500000	0.461759400000	1.051921000000	-0.118696500000	0.349066200000	1.152028000000	-0.115705500000	0.046743820000	1.185453000000	-0.115120600000	-0.013261250000	1.195640000000	-0.271743600000	0.281733700000	1.230455000000	-0.352522000000	0.143167300000	1.394331000000	-0.437895200000	-0.006932855000	1.323939000000	-0.457939800000	-0.048155280000	1.253637000000	0.016851780000	0.219862000000	1.123065000000	0.087690230000	-0.010075490000	1.153809000000	0.080197500000	-0.238676900000	1.188415000000	0.079574250000	-0.322487300000	1.192764000000	-0.178449300000	-0.076233160000	1.222406000000	-0.255055400000	-0.411712800000	1.311747000000	-0.317287400000	-0.684244000000	1.370558000000	-0.354483300000	-0.731035400000	1.311229000000	-0.051166010000	-0.085656670000	1.185926000000	-0.023622580000	-0.396465200000	1.221358000000	0.005571499000	-0.725900100000	1.248109000000	-0.018645950000	-0.773817500000	1.183222000000	
36546	868	-0.136750800000	0.467680300000	1.073354000000	-0.131040600000	0.354981300000	1.173479000000	-0.122258100000	0.047499730000	1.197479000000	-0.120643300000	-0.013445970000	1.205673000000	-0.279730700000	0.277506400000	1.242418000000	-0.373417700000	0.147005600000	1.406179000000	-0.487204800000	0.007595822000	1.364704000000	-0.460059800000	0.040931330000	1.303537000000	0.004271947000	0.227050800000	1.142086000000	0.076454730000	-0.003083363000	1.170530000000	0.072001990000	-0.228405100000	1.208569000000	0.073083350000	-0.312148900000	1.213975000000	-0.182814300000	-0.078599660000	1.227776000000	-0.259356300000	-0.412123800000	1.314021000000	-0.322592800000	-0.687670700000	1.371673000000	-0.358652900000	-0.734024100000	1.311271000000	-0.055184480000	-0.081982860000	1.194403000000	-0.032442710000	-0.396009600000	1.224651000000	-0.008641491000	-0.724665600000	1.245344000000	-0.031895650000	-0.771005500000	1.178942000000	
36547	900	-0.151437000000	0.470022600000	1.094166000000	-0.145727900000	0.357312000000	1.194307000000	-0.132451400000	0.050996390000	1.215206000000	-0.129779800000	-0.010153910000	1.222239000000	-0.296947100000	0.275728900000	1.267998000000	-0.401254000000	0.138831400000	1.421404000000	-0.533075200000	0.029426630000	1.346748000000	-0.543250600000	0.044494370000	1.291871000000	-0.009670108000	0.233153700000	1.161361000000	0.062003810000	0.002592713000	1.189019000000	0.063271520000	-0.215573500000	1.226133000000	0.065466970000	-0.299380700000	1.230003000000	-0.190694200000	-0.077273470000	1.239958000000	-0.263495700000	-0.412804500000	1.316485000000	-0.324189200000	-0.692531000000	1.366774000000	-0.360416000000	-0.737718700000	1.305574000000	-0.062742590000	-0.076291800000	1.210676000000	-0.042454730000	-0.396714300000	1.228951000000	-0.021841110000	-0.722281800000	1.236191000000	-0.046343260000	-0.766583600000	1.168835000000	
36548	935	-0.164594000000	0.471247600000	1.116108000000	-0.158885300000	0.358525200000	1.216267000000	-0.145874100000	0.055268680000	1.236162000000	-0.143309500000	-0.005340058000	1.243113000000	-0.322518300000	0.285949800000	1.300083000000	-0.431300500000	0.133547200000	1.437524000000	-0.571237100000	0.054399540000	1.339219000000	-0.616526800000	0.062866080000	1.288790000000	-0.024888310000	0.236700400000	1.183736000000	0.044360920000	0.005119890000	1.210570000000	0.058004740000	-0.235638300000	1.237643000000	0.063538060000	-0.319355600000	1.234799000000	-0.207471300000	-0.076311330000	1.261271000000	-0.270935800000	-0.417948700000	1.324249000000	-0.323551400000	-0.701185000000	1.362897000000	-0.359401300000	-0.745204600000	1.300644000000	-0.073383100000	-0.070308180000	1.230528000000	-0.051999320000	-0.395856800000	1.231555000000	-0.030801570000	-0.718573500000	1.220949000000	-0.056331110000	-0.760545100000	1.152503000000	
36549	967	-0.182893100000	0.468572700000	1.141296000000	-0.177184000000	0.355839300000	1.241471000000	-0.159215300000	0.060451570000	1.256755000000	-0.155847100000	0.001242507000	1.263009000000	-0.337235200000	0.286888400000	1.320641000000	-0.452212100000	0.130188000000	1.449409000000	-0.601516100000	0.055400950000	1.363857000000	-0.648390700000	0.072127830000	1.315314000000	-0.036624530000	0.239345800000	1.204548000000	0.030148920000	0.006807968000	1.230280000000	0.053384740000	-0.238244200000	1.237394000000	0.060898270000	-0.299132300000	1.228184000000	-0.218839800000	-0.071358970000	1.279895000000	-0.275227000000	-0.421906700000	1.330377000000	-0.320540100000	-0.703608800000	1.357075000000	-0.354809100000	-0.746558900000	1.293214000000	-0.084288030000	-0.065437630000	1.249262000000	-0.061517540000	-0.397404600000	1.234774000000	-0.039794590000	-0.714099800000	1.208884000000	-0.064751000000	-0.753951400000	1.138981000000	
36550	1004	-0.220240900000	0.482128500000	1.179849000000	-0.189673500000	0.353643600000	1.261441000000	-0.172869600000	0.062157280000	1.276468000000	-0.169493200000	0.003811124000	1.282357000000	-0.362609300000	0.276793200000	1.351659000000	-0.476046200000	0.111853600000	1.472674000000	-0.631122000000	0.046843600000	1.389835000000	-0.666718200000	0.064370510000	1.339007000000	-0.049181430000	0.239790100000	1.226564000000	0.024573780000	0.007449090000	1.242190000000	0.058834150000	-0.237023000000	1.233536000000	0.063344560000	-0.297930800000	1.222704000000	-0.234191700000	-0.070211070000	1.297991000000	-0.293323500000	-0.431508400000	1.350926000000	-0.337603900000	-0.702063700000	1.376045000000	-0.372636100000	-0.744856200000	1.312489000000	-0.096730660000	-0.063975950000	1.270460000000	-0.075138360000	-0.399643400000	1.241642000000	-0.055041620000	-0.712061500000	1.202474000000	-0.080697740000	-0.750161600000	1.131849000000	
36551	1036	-0.224736500000	0.477233000000	1.193663000000	-0.200500200000	0.353533300000	1.281742000000	-0.185788000000	0.062338500000	1.293509000000	-0.182877500000	0.004081032000	1.298868000000	-0.371030700000	0.274157300000	1.361172000000	-0.486815000000	0.107712300000	1.478547000000	-0.646451100000	0.036871340000	1.413721000000	-0.686274500000	0.044123600000	1.367725000000	-0.058829720000	0.239814300000	1.248650000000	0.022502780000	0.008699954000	1.255504000000	0.077167960000	-0.229704600000	1.210025000000	0.080143540000	-0.286202200000	1.184613000000	-0.249287000000	-0.071823780000	1.312892000000	-0.299360100000	-0.436949700000	1.360662000000	-0.336500500000	-0.707773000000	1.381490000000	-0.368216500000	-0.750574200000	1.316210000000	-0.109365500000	-0.063813570000	1.287223000000	-0.088823170000	-0.399391200000	1.251780000000	-0.069729840000	-0.711298100000	1.206477000000	-0.093026580000	-0.747996200000	1.134298000000	
36552	1068	-0.236873300000	0.478963900000	1.218042000000	-0.212687600000	0.351948900000	1.302749000000	-0.198066500000	0.062300430000	1.309362000000	-0.195170200000	0.004327462000	1.313602000000	-0.387887000000	0.264839600000	1.378704000000	-0.506124200000	0.094257950000	1.489104000000	-0.667006600000	0.017632020000	1.437517000000	-0.701721800000	0.009916456000	1.402166000000	-0.068339610000	0.241198700000	1.274006000000	0.024909390000	0.013709600000	1.274055000000	0.099967140000	-0.206980600000	1.180475000000	0.119392200000	-0.303777400000	1.134507000000	-0.261920500000	-0.073037550000	1.324516000000	-0.303578200000	-0.439225100000	1.368227000000	-0.334601700000	-0.711934300000	1.386213000000	-0.363356700000	-0.754632800000	1.319499000000	-0.121088100000	-0.063948700000	1.302743000000	-0.098650960000	-0.399241200000	1.265356000000	-0.077791390000	-0.710959600000	1.218242000000	-0.098705570000	-0.746733500000	1.144869000000	
