###
2013.03.30 19:33:18
Frame Id	Timestamp	HeadX	HeadY	HeadZ	HipCenterX	HipCenterY	HipCenterZ	SpineX	SpineY	SpineZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	
1282	404	0.292938100000	0.185710500000	0.951869200000	0.067054500000	-0.127688500000	1.106019000000	0.081651910000	-0.077855360000	1.080113000000	0.153001200000	0.173495900000	0.960913400000	-0.034316070000	0.230409700000	1.027793000000	-0.143791200000	0.086934790000	1.146464000000	-0.159483300000	-0.053262530000	1.043010000000	-0.153003900000	-0.100706800000	1.001172000000	0.075873370000	0.188260600000	0.969621400000	0.250757300000	0.055850820000	0.884977400000	0.257048800000	0.219368400000	0.915481200000	0.259146000000	0.273874300000	0.929252500000	0.031474470000	-0.151606300000	1.141776000000	-0.037309410000	-0.432668000000	1.222499000000	-0.101060400000	-0.693164700000	1.286116000000	-0.142351600000	-0.736173100000	1.240907000000	0.087924710000	-0.160177900000	1.093379000000	0.232340000000	-0.454525200000	1.128773000000	0.342979000000	-0.680029600000	1.142950000000	0.324706800000	-0.731226000000	1.091535000000	
1283	436	0.293533700000	0.269370300000	0.957989800000	0.078777510000	-0.093800190000	1.083580000000	0.093874050000	-0.045113090000	1.060696000000	0.168608000000	0.199579200000	0.956665200000	-0.032070280000	0.242851500000	1.033298000000	-0.142351700000	0.103231100000	1.151779000000	-0.158314300000	-0.016779260000	1.023457000000	-0.156646200000	-0.055179060000	0.972615200000	0.061444840000	0.322360100000	0.997859700000	0.197249200000	0.150015600000	0.913702500000	0.354121100000	0.143273100000	0.841148400000	0.388908200000	0.107756500000	0.820403900000	0.045355750000	-0.122469300000	1.113072000000	-0.030740270000	-0.423062600000	1.207024000000	-0.090597900000	-0.659511200000	1.268213000000	-0.101600200000	-0.712357900000	1.216418000000	0.094366310000	-0.123287400000	1.076579000000	0.200981400000	-0.388067300000	1.115837000000	0.308288600000	-0.654566000000	1.145013000000	0.316502200000	-0.706687900000	1.089602000000	
1284	468	0.203490100000	0.370368000000	0.945517800000	0.080862720000	-0.080868770000	1.079703000000	0.091336080000	-0.024842140000	1.058700000000	0.125641300000	0.264439300000	0.977875900000	-0.029982180000	0.251638700000	1.039506000000	-0.135818600000	0.124525500000	1.155591000000	-0.170448100000	0.029193580000	1.010004000000	-0.174223500000	-0.009376593000	0.948292600000	0.014164380000	0.380010700000	1.020241000000	0.152464800000	0.209998400000	0.935384000000	0.282666600000	0.118290900000	0.868987400000	0.317448700000	0.082779440000	0.848245900000	0.057445520000	-0.114498100000	1.107107000000	-0.021014490000	-0.415132900000	1.193768000000	-0.083447690000	-0.654357900000	1.250114000000	-0.061894790000	-0.708777100000	1.203530000000	0.091876050000	-0.108306700000	1.071423000000	0.203368200000	-0.386281100000	1.108397000000	0.306837600000	-0.644252800000	1.131527000000	0.344592000000	-0.684892800000	1.081338000000	
1285	504	0.203762000000	0.373852600000	0.947620500000	0.085328330000	-0.074096840000	1.076594000000	0.093539860000	-0.018608590000	1.057139000000	0.125722000000	0.266907000000	0.978075700000	-0.027313890000	0.258149200000	1.045822000000	-0.123673700000	0.149067200000	1.163816000000	-0.169618000000	0.052150020000	0.951639600000	-0.184932800000	0.019844280000	0.884515700000	0.027298810000	0.375771600000	1.037804000000	0.162893100000	0.206890200000	0.944846900000	0.287471100000	0.114383400000	0.868005000000	0.322239800000	0.078885730000	0.847271400000	0.066263720000	-0.107562300000	1.101637000000	-0.015526980000	-0.412037700000	1.184782000000	-0.079116600000	-0.648757500000	1.236614000000	-0.057030570000	-0.702708400000	1.189747000000	0.095681260000	-0.102248500000	1.068484000000	0.203339400000	-0.383395400000	1.098317000000	0.302904800000	-0.643408200000	1.114691000000	0.340966600000	-0.683352600000	1.064186000000	
1286	536	0.201421200000	0.392992400000	0.956819300000	0.095503430000	-0.065296720000	1.069783000000	0.106325200000	-0.011535010000	1.050038000000	0.176535400000	0.253163600000	0.960336700000	-0.023149570000	0.267775400000	1.053055000000	-0.123527800000	0.159391600000	1.167242000000	-0.193328500000	0.116679100000	0.999584300000	-0.216595500000	0.102441600000	0.947299700000	0.039585730000	0.379917800000	1.042546000000	0.172766100000	0.209439600000	0.949046700000	0.293955000000	0.108800400000	0.878180400000	0.328717000000	0.073309500000	0.857450800000	0.071211490000	-0.103078600000	1.098126000000	-0.012418470000	-0.407673300000	1.177258000000	-0.077683240000	-0.645378700000	1.226237000000	-0.050295910000	-0.701228800000	1.184710000000	0.105598300000	-0.092837800000	1.061130000000	0.201987000000	-0.381546700000	1.090257000000	0.289193500000	-0.642752900000	1.105175000000	0.329830700000	-0.686859900000	1.060488000000	
1287	568	0.207707800000	0.391764200000	0.961387900000	0.102125700000	-0.059614380000	1.064847000000	0.110521000000	-0.007712347000	1.046884000000	0.167760800000	0.255036600000	0.963291800000	-0.018571360000	0.274995700000	1.056269000000	-0.124405900000	0.165340700000	1.170327000000	-0.229996500000	0.168419000000	0.987144100000	-0.208113300000	0.166863800000	1.004642000000	0.041928300000	0.382606900000	1.046173000000	0.176316600000	0.212462500000	0.954312000000	0.296632600000	0.105531000000	0.893520700000	0.331389900000	0.070044920000	0.872794000000	0.080113960000	-0.097474760000	1.093917000000	-0.008191796000	-0.402407900000	1.168186000000	-0.076992530000	-0.639987300000	1.213261000000	-0.055700940000	-0.694457200000	1.166645000000	0.113107400000	-0.086847690000	1.053461000000	0.208293100000	-0.386408400000	1.083820000000	0.288682700000	-0.639404100000	1.097379000000	0.324550900000	-0.682766500000	1.048119000000	
1289	636	0.205991300000	0.388025400000	0.979829200000	0.109914100000	-0.049196560000	1.057339000000	0.113828000000	0.001684183000	1.042294000000	0.131369600000	0.265832500000	0.978765700000	-0.014241460000	0.287821900000	1.065937000000	-0.136302100000	0.199407800000	1.174594000000	-0.224858900000	0.257478300000	1.032757000000	-0.230377600000	0.279454900000	1.012403000000	0.022337870000	0.395936300000	1.063027000000	0.165378100000	0.230966300000	0.976391300000	0.261258800000	0.030133920000	0.916289400000	0.331541100000	-0.180063000000	0.855419200000	0.097101110000	-0.086079980000	1.086545000000	-0.004691331000	-0.397840400000	1.157696000000	-0.078998940000	-0.625422800000	1.196319000000	-0.052763340000	-0.678580700000	1.150718000000	0.119158600000	-0.076885600000	1.041892000000	0.212149300000	-0.387508400000	1.073474000000	0.285463000000	-0.632403000000	1.085688000000	0.328529800000	-0.670155500000	1.037588000000	
1290	672	0.193183900000	0.380589900000	0.991706300000	0.111425900000	-0.047049420000	1.055200000000	0.113605400000	0.003399250000	1.041396000000	0.106236600000	0.266686600000	0.990202100000	-0.013136240000	0.290164600000	1.071055000000	-0.141389400000	0.211089400000	1.184181000000	-0.221847200000	0.302199200000	1.056773000000	-0.236520400000	0.324358000000	1.034722000000	-0.004104183000	0.397419500000	1.076872000000	0.147046800000	0.239078700000	0.992306400000	0.244576600000	0.038591210000	0.934320200000	0.269314600000	-0.027569550000	0.916889400000	0.104673900000	-0.082765970000	1.083744000000	-0.005015616000	-0.395492600000	1.154427000000	-0.083302960000	-0.618691100000	1.191384000000	-0.034660940000	-0.673118500000	1.175083000000	0.119462200000	-0.074691830000	1.037509000000	0.212230000000	-0.385049600000	1.066738000000	0.285690700000	-0.630815300000	1.077237000000	0.351335600000	-0.658453000000	1.054412000000	
1292	736	0.184072700000	0.380233500000	1.000662000000	0.117197600000	-0.042637800000	1.049477000000	0.114682900000	0.006974087000	1.038924000000	0.093878420000	0.268250400000	0.997150300000	-0.012017960000	0.291901900000	1.080388000000	-0.150929400000	0.234197800000	1.194509000000	-0.229164900000	0.351226900000	1.091320000000	-0.253925500000	0.393005300000	1.068172000000	-0.015684630000	0.399036600000	1.083760000000	0.139570700000	0.241197200000	1.008890000000	0.234987300000	0.038228570000	0.958115800000	0.234277400000	-0.027986500000	0.927899400000	0.118727100000	-0.078150020000	1.076604000000	-0.005787526000	-0.389590300000	1.146878000000	-0.092363770000	-0.606137700000	1.182055000000	-0.044292700000	-0.663402500000	1.179917000000	0.123126500000	-0.070381130000	1.029492000000	0.213128600000	-0.381446000000	1.057603000000	0.284556500000	-0.628314900000	1.067288000000	0.354651600000	-0.651351900000	1.055015000000	
1293	772	0.183300000000	0.380918200000	1.002640000000	0.120396400000	-0.040800290000	1.046889000000	0.116341100000	0.008747321000	1.037230000000	0.093422710000	0.268241900000	0.997536100000	-0.019883290000	0.294568300000	1.098231000000	-0.151437500000	0.236440100000	1.202600000000	-0.231290300000	0.360155300000	1.110191000000	-0.256291400000	0.405838200000	1.096650000000	-0.016125730000	0.399037600000	1.084166000000	0.139523800000	0.240688600000	1.012192000000	0.233814500000	0.036226730000	0.966976000000	0.231629700000	-0.030785820000	0.938614800000	0.121129200000	-0.077130310000	1.074544000000	-0.005395214000	-0.388651100000	1.144689000000	-0.092910860000	-0.604126900000	1.179486000000	-0.111918300000	-0.646530700000	1.120873000000	0.127675600000	-0.067191620000	1.025702000000	0.213516700000	-0.380251300000	1.053770000000	0.281289700000	-0.627417600000	1.063265000000	0.284912000000	-0.668713900000	1.001004000000	
1294	804	0.183897000000	0.380391900000	1.004567000000	0.122226400000	-0.040289300000	1.045598000000	0.117341800000	0.009503819000	1.036351000000	0.092537380000	0.268593100000	0.998243100000	-0.022087680000	0.298886400000	1.104478000000	-0.152618100000	0.236887500000	1.209292000000	-0.236198300000	0.362405700000	1.123731000000	-0.259079700000	0.409557600000	1.111767000000	-0.016994290000	0.399401900000	1.084899000000	0.139047700000	0.240979700000	1.014609000000	0.227244500000	0.032260110000	0.981114300000	0.250733600000	-0.035758420000	0.970543900000	0.123314000000	-0.076634340000	1.072625000000	-0.005526959000	-0.388275200000	1.143564000000	-0.093932290000	-0.602110400000	1.178459000000	-0.135080000000	-0.638754800000	1.127871000000	0.129505200000	-0.065715600000	1.024490000000	0.213331900000	-0.379164000000	1.049816000000	0.279734200000	-0.627458200000	1.057240000000	0.258113900000	-0.672653300000	1.001697000000	
1295	840	0.184000500000	0.379863900000	1.005771000000	0.126102500000	-0.045338140000	1.043705000000	0.119388800000	0.006968766000	1.035195000000	0.091587710000	0.268795000000	0.998975300000	-0.022361480000	0.301297600000	1.106821000000	-0.154790600000	0.232311300000	1.218791000000	-0.245505800000	0.356299800000	1.138955000000	-0.261711400000	0.396062000000	1.128738000000	-0.000904416100	0.364631200000	1.092553000000	0.158034300000	0.210618400000	1.017954000000	0.242263000000	0.000191390500	0.985700400000	0.237661100000	-0.051896050000	0.973482400000	0.124991200000	-0.078304570000	1.070482000000	-0.005921239000	-0.388081500000	1.142946000000	-0.096092330000	-0.601452500000	1.179109000000	-0.125850400000	-0.640850200000	1.122917000000	0.133240100000	-0.067281450000	1.023314000000	0.213674000000	-0.379954800000	1.047423000000	0.278161900000	-0.630640900000	1.054221000000	0.269949600000	-0.673267800000	0.993305600000	
1296	872	0.226871000000	0.462183000000	1.008280000000	0.132078700000	-0.038497610000	1.041492000000	0.132095500000	0.025651420000	1.031548000000	0.129408600000	0.355093800000	0.999101500000	-0.014377200000	0.290865100000	1.097946000000	-0.159128600000	0.223915800000	1.227354000000	-0.268785800000	0.335526200000	1.154731000000	-0.296390000000	0.380606900000	1.145539000000	0.044159230000	0.445276000000	1.089697000000	0.175150500000	0.265131700000	1.021615000000	0.246119600000	0.049659220000	0.992248700000	0.240681300000	-0.003132045000	0.984357400000	0.124799500000	-0.079101200000	1.068629000000	-0.006777826000	-0.388543600000	1.142513000000	-0.097216500000	-0.601236500000	1.179530000000	-0.108938500000	-0.645756700000	1.120572000000	0.145982200000	-0.064193230000	1.022745000000	0.213779900000	-0.380397300000	1.044986000000	0.268009400000	-0.633319900000	1.050223000000	0.279705900000	-0.671551800000	0.987001900000	
1297	904	0.225544600000	0.462640900000	1.009847000000	0.132881400000	-0.036699190000	1.041276000000	0.132452900000	0.027462930000	1.031749000000	0.128136900000	0.355611700000	1.000651000000	-0.013100750000	0.289452300000	1.096052000000	-0.158619100000	0.207890700000	1.229644000000	-0.295571400000	0.292802600000	1.170632000000	-0.322157900000	0.334252100000	1.159499000000	0.042887510000	0.445793800000	1.091247000000	0.172328500000	0.263905000000	1.025939000000	0.244714100000	0.048991160000	0.996239700000	0.263866200000	-0.020633340000	0.989166700000	0.124383500000	-0.079408440000	1.067694000000	-0.007798821000	-0.389428200000	1.141586000000	-0.098172770000	-0.601390800000	1.178298000000	-0.106847100000	-0.646944300000	1.119602000000	0.147049800000	-0.063825890000	1.022866000000	0.213966300000	-0.380755500000	1.043159000000	0.267367600000	-0.633674600000	1.046779000000	0.282329900000	-0.671105600000	0.983765500000	
1298	939	0.222864600000	0.463254400000	1.013040000000	0.132603000000	-0.035782980000	1.041500000000	0.131837800000	0.028692620000	1.032396000000	0.125513100000	0.356287000000	1.003826000000	-0.013111220000	0.288701700000	1.095461000000	-0.155443000000	0.192441700000	1.223384000000	-0.318971000000	0.248295200000	1.182708000000	-0.352800000000	0.287776300000	1.169685000000	0.040263700000	0.446469200000	1.094422000000	0.168937300000	0.263911600000	1.029924000000	0.242933500000	0.049819290000	0.997946400000	0.262147400000	-0.019636630000	0.989875900000	0.123010400000	-0.079688810000	1.066881000000	-0.008261628000	-0.390051600000	1.139216000000	-0.098274590000	-0.602866700000	1.175026000000	-0.103851000000	-0.649233400000	1.116590000000	0.147093100000	-0.063750800000	1.023209000000	0.214198600000	-0.381184300000	1.042737000000	0.267579800000	-0.633696600000	1.045667000000	0.285840700000	-0.670335400000	0.983057600000	
1299	972	0.218896300000	0.463896800000	1.017165000000	0.131057200000	-0.034130980000	1.042166000000	0.129786600000	0.030545260000	1.033680000000	0.121511200000	0.356892500000	1.007954000000	-0.013966220000	0.290629000000	1.095827000000	-0.150977100000	0.179775000000	1.218462000000	-0.326533800000	0.193238300000	1.202773000000	-0.386395700000	0.230092000000	1.184813000000	0.036261730000	0.447074700000	1.098550000000	0.165200800000	0.264832300000	1.033651000000	0.241916400000	0.053111360000	0.990658800000	0.260742000000	-0.015747700000	0.977688400000	0.120465700000	-0.078826020000	1.066680000000	-0.013276370000	-0.393167600000	1.138075000000	-0.102263400000	-0.602319000000	1.171569000000	-0.105141600000	-0.649355200000	1.113471000000	0.146175000000	-0.063083680000	1.023777000000	0.212938500000	-0.380659300000	1.041688000000	0.266088600000	-0.633479800000	1.043348000000	0.287415000000	-0.669226200000	0.981191700000	
1300	1004	0.229933600000	0.451669700000	1.040783000000	0.126002800000	-0.031111010000	1.043863000000	0.124913300000	0.033216280000	1.036026000000	0.118232900000	0.356906700000	1.012116000000	-0.019683640000	0.290702100000	1.099728000000	-0.144384400000	0.164655300000	1.221002000000	-0.343322600000	0.138192100000	1.217171000000	-0.412479900000	0.156937200000	1.205180000000	0.032983500000	0.447088900000	1.102712000000	0.162460100000	0.265498700000	1.036825000000	0.242078800000	0.058168050000	0.976922900000	0.230265600000	-0.003886648000	0.941040200000	0.112158300000	-0.077755600000	1.066765000000	-0.016878500000	-0.394498900000	1.137104000000	-0.102667600000	-0.605083200000	1.169849000000	-0.105946400000	-0.651558800000	1.111322000000	0.142477800000	-0.060933890000	1.025824000000	0.209050300000	-0.379832100000	1.041051000000	0.261687300000	-0.631975800000	1.040430000000	0.281796600000	-0.667472500000	0.977725900000	
1302	1068	0.222712800000	0.446728300000	1.048033000000	0.109734000000	-0.022455030000	1.048757000000	0.109112100000	0.041162750000	1.042740000000	0.104977100000	0.360076500000	1.027022000000	-0.037389310000	0.285044000000	1.108057000000	-0.155791300000	0.141917600000	1.218000000000	-0.348688900000	0.028268020000	1.246921000000	-0.420545100000	0.017742130000	1.242115000000	0.019727760000	0.450258700000	1.117618000000	0.161966300000	0.280116500000	1.046181000000	0.273687100000	0.092472970000	0.972039400000	0.362712200000	-0.103439400000	0.886092400000	0.093823660000	-0.073259990000	1.067844000000	-0.028516000000	-0.401473300000	1.139701000000	-0.105146300000	-0.607057500000	1.170274000000	-0.105259200000	-0.654166400000	1.112159000000	0.126973800000	-0.053742820000	1.032238000000	0.199014700000	-0.379710300000	1.042820000000	0.253027200000	-0.624104300000	1.037649000000	0.275781300000	-0.657877800000	0.974894500000	
1303	1104	0.218659500000	0.449897700000	1.055538000000	0.102842400000	-0.019237030000	1.052390000000	0.102477700000	0.044597040000	1.047099000000	0.100111100000	0.364387900000	1.034928000000	-0.050765250000	0.280614500000	1.113434000000	-0.182250000000	0.130294400000	1.200834000000	-0.349136500000	-0.005183281000	1.238103000000	-0.405414000000	-0.047487900000	1.256398000000	0.014861730000	0.454570100000	1.125524000000	0.152614200000	0.283477900000	1.045766000000	0.270822500000	0.103377600000	0.962384200000	0.306001200000	0.046360500000	0.934046000000	0.084484310000	-0.072662240000	1.069116000000	-0.031930950000	-0.402607700000	1.140146000000	-0.105152500000	-0.610133300000	1.170417000000	-0.105467000000	-0.656809900000	1.111953000000	0.121621400000	-0.051585860000	1.037215000000	0.197369700000	-0.378240900000	1.044900000000	0.253644000000	-0.620916400000	1.037435000000	0.275808000000	-0.654061400000	0.974134700000	
