experimentId
2013.07.02 17:49:00
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	Marker1	Marker2	Marker3	Marker4	Marker5	
133800	0	-0.147047200000	0.832151900000	2.288084000000	-0.145990900000	0.656230500000	2.327034000000	-0.180576000000	0.279116400000	2.345778000000	-0.189541900000	0.205096000000	2.348710000000	-0.305640500000	0.577720200000	2.426354000000	-0.394066400000	0.287121400000	2.461693000000	-0.462104700000	0.057904030000	2.451003000000	-0.480194000000	-0.036586200000	2.424238000000	0.013543820000	0.540235900000	2.286434000000	0.036101690000	0.431365500000	2.057511000000	-0.074262220000	0.628722900000	2.081675000000	-0.116423500000	0.690062800000	2.104203000000	-0.270752800000	0.133525300000	2.378947000000	-0.247399200000	-0.515069700000	2.464994000000	-0.215761100000	-0.881004700000	2.481589000000	-0.237983400000	-0.942212100000	2.423732000000	-0.123179400000	0.125150900000	2.321254000000	-0.053521530000	-0.526103100000	2.365004000000	0.027180240000	-0.904119800000	2.461987000000	0.097323640000	-0.955463700000	2.416513000000	0	0	0	0	0	
133801	32	-0.145265700000	0.831507200000	2.288356000000	-0.144451900000	0.655507900000	2.326181000000	-0.175025400000	0.286816300000	2.345338000000	-0.182417700000	0.215281200000	2.348850000000	-0.303801900000	0.577555100000	2.426859000000	-0.396614900000	0.288652000000	2.463707000000	-0.476437800000	0.056111200000	2.451519000000	-0.491534200000	-0.033893880000	2.422085000000	0.060118040000	0.575199400000	2.277465000000	0.035258540000	0.433532800000	2.064023000000	-0.075696720000	0.632232200000	2.078407000000	-0.117842900000	0.693550100000	2.100927000000	-0.268923100000	0.136693200000	2.379796000000	-0.246740000000	-0.514768400000	2.465863000000	-0.216009200000	-0.879574000000	2.481144000000	-0.238028600000	-0.940721200000	2.422522000000	-0.112488000000	0.130314300000	2.320971000000	-0.053099190000	-0.526357500000	2.365111000000	0.027804350000	-0.905031400000	2.463073000000	0.097623020000	-0.955643700000	2.417096000000	0	0	0	0	0	
133802	64	-0.144499700000	0.831729700000	2.288677000000	-0.143997300000	0.655513400000	2.326092000000	-0.173136800000	0.289089800000	2.345082000000	-0.180351100000	0.217453100000	2.348910000000	-0.301779400000	0.577316200000	2.427026000000	-0.401065800000	0.290802700000	2.464926000000	-0.496092100000	0.058014090000	2.439908000000	-0.512027800000	-0.031590190000	2.415599000000	0.060033110000	0.575223300000	2.277416000000	0.035284770000	0.433512700000	2.063969000000	-0.067122330000	0.657082200000	2.107868000000	-0.109252900000	0.718377200000	2.130380000000	-0.267165600000	0.138244100000	2.380100000000	-0.246119400000	-0.515168500000	2.466452000000	-0.216233400000	-0.880152500000	2.481117000000	-0.238419100000	-0.941135100000	2.421719000000	-0.109270100000	0.131899400000	2.320887000000	-0.052806000000	-0.526189100000	2.365288000000	0.028353340000	-0.904637600000	2.463965000000	0.100757200000	-0.956766800000	2.421557000000	0	0	0	0	0	
133803	97	-0.133134500000	0.833232800000	2.288585000000	-0.142715100000	0.652953300000	2.326504000000	-0.169762800000	0.290364900000	2.345132000000	-0.176002500000	0.219322000000	2.349190000000	-0.301361400000	0.576893600000	2.427371000000	-0.406494400000	0.292455400000	2.465251000000	-0.505477600000	0.069059830000	2.433351000000	-0.530382300000	-0.020832460000	2.400557000000	0.060487320000	0.576225500000	2.278819000000	0.035356970000	0.428885000000	2.064529000000	-0.067492540000	0.658742200000	2.108451000000	-0.109609300000	0.720017200000	2.130955000000	-0.262941900000	0.139094600000	2.379964000000	-0.245324800000	-0.515624600000	2.467501000000	-0.216078900000	-0.880311900000	2.480964000000	-0.238568100000	-0.941225500000	2.421569000000	-0.102375000000	0.132963900000	2.321717000000	-0.051227760000	-0.527350500000	2.365935000000	0.028831250000	-0.905165200000	2.464784000000	0.100353900000	-0.956569700000	2.421600000000	0	0	0	0	0	
133804	132	-0.129287000000	0.834449700000	2.289957000000	-0.142244900000	0.652061100000	2.328803000000	-0.168895400000	0.290993000000	2.345461000000	-0.175038600000	0.219949900000	2.349538000000	-0.300882300000	0.577035300000	2.427622000000	-0.412191500000	0.294833000000	2.465026000000	-0.516405900000	0.076388370000	2.417606000000	-0.538454500000	-0.013439900000	2.376914000000	0.060860710000	0.575724700000	2.278205000000	0.035863640000	0.427153800000	2.065094000000	-0.067060330000	0.657067500000	2.109555000000	-0.109164200000	0.718323600000	2.132053000000	-0.262353500000	0.139427500000	2.380045000000	-0.245193600000	-0.515628400000	2.467496000000	-0.215953600000	-0.881150400000	2.481208000000	-0.240433700000	-0.943136000000	2.421048000000	-0.100761000000	0.133074900000	2.321823000000	-0.050590800000	-0.526882100000	2.366320000000	0.028440940000	-0.904030800000	2.465715000000	0.100179800000	-0.956483700000	2.421773000000	0	0	0	0	0	
133805	164	-0.127474900000	0.834517000000	2.291538000000	-0.142475700000	0.652831100000	2.331096000000	-0.168650700000	0.292030300000	2.345968000000	-0.174721300000	0.220767000000	2.349989000000	-0.300952200000	0.577733400000	2.429592000000	-0.420141300000	0.297661200000	2.462160000000	-0.527116100000	0.084105620000	2.393286000000	-0.548785800000	-0.003339592000	2.355590000000	0.060049710000	0.575860100000	2.279101000000	0.037042440000	0.423764400000	2.067208000000	-0.082117590000	0.618464800000	2.075801000000	-0.124207900000	0.679701300000	2.098291000000	-0.262068500000	0.140049200000	2.380382000000	-0.245014700000	-0.514930800000	2.467345000000	-0.216881100000	-0.880703900000	2.481302000000	-0.238965200000	-0.941102100000	2.421096000000	-0.100403300000	0.133430800000	2.321878000000	-0.050032180000	-0.526596700000	2.366500000000	0.030809480000	-0.905962200000	2.466592000000	0.099837450000	-0.956314200000	2.421806000000	0	0	0	0	0	
133806	196	-0.122280200000	0.834562800000	2.293635000000	-0.141916800000	0.652291800000	2.337288000000	-0.166918400000	0.292542600000	2.347275000000	-0.172788200000	0.221267500000	2.350868000000	-0.300629100000	0.577683300000	2.429682000000	-0.426442800000	0.304959100000	2.456552000000	-0.531129700000	0.093814690000	2.366482000000	-0.552053800000	0.013085400000	2.317889000000	0.059111330000	0.575548900000	2.280268000000	0.036512070000	0.418458900000	2.068675000000	-0.094703670000	0.606580300000	2.059859000000	-0.136779600000	0.667795800000	2.082342000000	-0.259342500000	0.140374300000	2.380400000000	-0.244715200000	-0.515322300000	2.467365000000	-0.216926300000	-0.881282500000	2.481292000000	-0.238999400000	-0.941288400000	2.420914000000	-0.098019380000	0.134475800000	2.322486000000	-0.049554320000	-0.526512300000	2.366752000000	0.030513230000	-0.905058000000	2.466874000000	0.099813680000	-0.956137600000	2.422307000000	0	0	0	0	0	
133807	228	-0.120442500000	0.835050000000	2.294844000000	-0.128986800000	0.658520800000	2.347067000000	-0.163608700000	0.293631600000	2.350124000000	-0.171067400000	0.221761100000	2.351969000000	-0.300379500000	0.577881100000	2.430247000000	-0.430069800000	0.312061500000	2.450221000000	-0.530897100000	0.101034100000	2.343080000000	-0.546781500000	0.020586400000	2.293353000000	0.058451870000	0.573916000000	2.280966000000	0.035983490000	0.416580000000	2.071964000000	-0.098672970000	0.602336700000	2.056765000000	-0.160058600000	0.649353400000	2.062750000000	-0.258737000000	0.140806700000	2.380273000000	-0.244355800000	-0.515245700000	2.467354000000	-0.216975600000	-0.881168800000	2.481188000000	-0.238889200000	-0.941227400000	2.421061000000	-0.096691640000	0.135085800000	2.323658000000	-0.048228580000	-0.526791600000	2.367241000000	0.031399820000	-0.905712900000	2.466990000000	0.099435550000	-0.955946700000	2.422256000000	0	0	0	0	0	
133808	261	-0.118937200000	0.834007700000	2.296735000000	-0.101386300000	0.663609200000	2.357906000000	-0.157705400000	0.293274300000	2.354544000000	-0.168533900000	0.221145600000	2.353531000000	-0.300674100000	0.578107100000	2.430943000000	-0.435131600000	0.321853800000	2.437183000000	-0.527101000000	0.119626600000	2.307949000000	-0.538879600000	0.032275210000	2.252476000000	0.055039670000	0.570843600000	2.283239000000	0.035600040000	0.409547400000	2.076618000000	-0.127161800000	0.570442300000	2.046157000000	-0.181415700000	0.624073900000	2.040802000000	-0.258308100000	0.140704300000	2.380312000000	-0.244173200000	-0.515227600000	2.467199000000	-0.216752000000	-0.881536700000	2.481115000000	-0.238850100000	-0.941199800000	2.421052000000	-0.095995230000	0.135160700000	2.324555000000	-0.047804580000	-0.526457000000	2.367512000000	0.030882430000	-0.904974000000	2.467222000000	0.099509810000	-0.955994500000	2.422382000000	0	0	0	0	0	
133809	296	-0.103934600000	0.838170800000	2.302288000000	-0.097663800000	0.666297400000	2.355637000000	-0.152132600000	0.293183200000	2.356397000000	-0.164224000000	0.220179600000	2.354505000000	-0.301049200000	0.577841900000	2.431112000000	-0.435041700000	0.326908300000	2.429485000000	-0.515575700000	0.134393600000	2.283541000000	-0.517623500000	0.048710080000	2.223035000000	0.052217510000	0.567667100000	2.286820000000	0.027819860000	0.403940600000	2.080650000000	-0.128160500000	0.594400900000	2.058143000000	-0.140282300000	0.667439000000	2.081202000000	-0.255651900000	0.140143200000	2.380425000000	-0.243697100000	-0.515728900000	2.466971000000	-0.216558500000	-0.882549000000	2.481022000000	-0.238693700000	-0.941072800000	2.421033000000	-0.093197270000	0.134797500000	2.325833000000	-0.046794740000	-0.526846300000	2.367949000000	0.032147820000	-0.906627600000	2.467698000000	0.100457200000	-0.956449600000	2.423221000000	0	0	0	0	0	
